Product Name,Quantity,Retail Price,Received,Profit,Amazon Link,Ebay Link
Poison Hemlock Seeds (Conium maculatum) Packet of 30 Seeds,1,8.97,13.18,2.23,https://www.amazon.com/Poison-Hemlock-Conium-maculatum-Medicinal/dp/B07CRSGVSF?tag=dcaft-20,https://www.ebay.com/itm/126313645271
"McCormick Ranch 3-In-1 Seasoning, Dip & Salad Dressing Mix, 8.75 oz",1,8.99,15.99,4.6,https://www.amazon.com/Mccormick-Ranch-3-In-1-Seasoning-Dip-Salad-Dressing-Mix-875-Oz/dp/B08T7ZXX9D?tag=dcaft-20,https://www.ebay.com/itm/285519308922
"TISSA Long Bottle Cleaning Brush 18"" Extra Long x 2.17"" Extra Wide Brush for Washing Beer Wine Brewing Bottles Decanter, Water Bottle Brush Washer(1 Piece)",1,6.99,10.22,1.7,https://www.amazon.com/Tissa-Long-Bottle-Cleaning-Brush-18-Extra-Long-X-217-Extra-Wide-Brush-For-Was/dp/B07BJWQNJB?tag=dcaft-20,https://www.ebay.com/itm/375302447796
"8 Pack Replacement Atrix Vacuum Bags Backpack Vac 8-Quart, Replace Part VACBP1 VACBP6 VACBP36V VACBPAI",1,18.01,24.34,2.68,https://www.amazon.com/dp/B09JS9P5R3?tag=dcaft-20,https://www.ebay.com/itm/375348588784
Honbay 10pcs 13mm Pool Billiard Cue Stick Tips,1,7.37,10.99,1.97,https://www.amazon.com/HONBAY-10pcs-13mm-Billiard-Stick/dp/B071NLNGQY?tag=dcaft-20,https://www.ebay.com/itm/225925090032
"MTM CT6-41 Choke Tube Case, Clear Smoke",1,7.04,10.22,1.65,https://www.amazon.com/Mtm-Ct6-41-Choke-Tube-Case-Clear-Smoke/dp/B000H8YIWQ?tag=dcaft-20,https://www.ebay.com/itm/296264910939
Wheat Starch 2x1lbs,1,11.5,15.25,1.46,https://www.amazon.com/Wheat-Starch-2X1Lbs/dp/B008BBC2BA?tag=dcaft-20,https://www.ebay.com/itm/186155545276
Caligula (Uncut Edition),1,13.9,17.93,1.34,https://www.amazon.com/Caligula-Uncut-Edition/dp/B07ZLK6PCX?tag=dcaft-20,https://www.ebay.com/itm/315212950476
APPS2Car Tablet Car Mount Holder Long Arm Gooseneck Extension Strong Suction Cup Windshield Mount for 7-11 Inch Tablet iPad Pro Air Mini iPhone Z Fold,2,43.98,55.42,3.12,https://www.amazon.com/APPS2Car-Tablet-Car-Mount-Generation/dp/B07G82X5CY?tag=dcaft-20,https://www.ebay.com/itm/144932608441
"DIYMAG Magnetic Adhesive Sheets, |4"" x 6""|, 10 Pack Cuttable, Flexible magnet sheets with adhesive for Crafts, Photos, Easy Peel and Stick",1,6.36,8.8,1.12,https://www.amazon.com/dp/B09WCXS3NV?tag=dcaft-20,https://www.ebay.com/itm/355475327202
"Purina ONE High Protein, Natural Dry Kitten Food, +Plus Healthy Kitten Formula - 16 lb. Bag",2,69.44,84.98,2.8,https://www.amazon.com/Purina-Healthy-Kitten-Formula-Food/dp/B000WFKNO6?tag=dcaft-20,https://www.ebay.com/itm/156110365888
"SalPhines Wax Warmer Bulbs, G50 25 Watt Light Bulbs for Full Size Scentsy Warmers, E12 Base G16.5 Globe Clear Scentsy Light Bulbs for Candle Wax Warmer, Long Lifespan, 6 Pack",1,6.98,9.69,1.26,https://www.amazon.com/dp/B0BZ162X9B?tag=dcaft-20,https://www.ebay.com/itm/355197757111
"Hospitality Mints Thank You Buttermints Candies, 26 Oz Bag",1,7.99,12.69,2.8,https://www.amazon.com/Hospitality-Mints-Thank-Buttermints-Candies/dp/B018WAHMO6?tag=dcaft-20,https://www.ebay.com/itm/145575062487
"12 PCS Tree Straps for Staking, Tree Support Straps for Guying Staking Newly Planted Sapling Straight and Hurricane Protection, Heavy Duty Tree Stake Straps for Straightening",1,7.99,11.52,1.8,https://www.amazon.com/Jevrench-12-Pcs-Tree-Straps-For-Staking-Tree-Support-Straps-For-Guying-Staking/dp/B0B9GL3MWY?tag=dcaft-20,https://www.ebay.com/itm/355472840055
iTaimay Oil Pressure Sensor Switch Socket for Special Size 1-1/16 Inch 27mm (Min) X 28.3mm(Max) Socket Switch 2-1/4 Inch Deep for Chrys ; Check OEM NO.Compatible with Vehicle in Details,1,9.71,12.63,1.03,https://www.amazon.com/Itaimay-Oil-Pressure-Sensor-Switch-Socket-For-Special-Size-1-116-Inch-27Mm-Min/dp/B0B18ZXRLJ?tag=dcaft-20,https://www.ebay.com/itm/315078778527
"Eightwood WiFi Antenna with RP-SMA Male Connector, 2.4GHz 5GHz Dual Band Antenna Magnetic Base for PCI-E WiFi Network Card USB Adapter Wireless Router",1,13.57,20.46,3.82,https://www.amazon.com/Eightwood-Dual-Wifi-Antenna-With-Rp-Sma-Male-Connector-24Ghz-5Ghz-Dual-Band-An/dp/B07JVDNDCR?tag=dcaft-20,https://www.ebay.com/itm/375354732874
"Ebanel Urea Cream 40% plus Salicylic Acid 2%, Foot Cream for Dry Cracked Heels Feet Knees Elbows Hands, Foot Dead Skin Cuticle Callus Remover Toenail Softener, Keratolytic Skin Barrier Repair Cream",1,17.51,22.99,2.03,https://www.amazon.com/dp/B082TSRP9J?tag=dcaft-20,https://www.ebay.com/itm/285360825382
"Nature's Way Kidney Bladder, Traditional Herbs Supplement, 900mg Per Serving, 100 Vegan Capsules",1,8.51,12,1.69,https://www.amazon.com/dp/B00014EEQG?tag=dcaft-20,https://www.ebay.com/itm/355515460385
ThunderCats: The Complete Series (DVD-R) [Blu-ray],1,14.97,19.52,1.62,https://www.amazon.com/ThunderCats-Complete-Artist-Not-Provided/dp/B00OWGP47C?tag=dcaft-20,https://www.ebay.com/itm/355518718948
Engine Oil Dipstick Tube - Metal,1,13.7,18.19,1.76,https://www.amazon.com/Dorman-917-433-Engine-Oil-Dipstick-Tube-Metal-Compatible-With-Select-Models/dp/B01ID3J20E?tag=dcaft-20,https://www.ebay.com/itm/156135812170
"Hypafix Retention Tape 2"" X 10 Yard Roll Each",1,7.52,10.09,1.06,https://www.amazon.com/Hypafix-Retention-Tape-2-X-10-Yard-Roll-Each/dp/B0009Q2PE4?tag=dcaft-20,https://www.ebay.com/itm/126370692080
"Briggs & Stratton 694000 Vacuum Hose Replacement for Models 691040 and 281730,Black",1,7.93,11.19,1.58,https://www.amazon.com/Briggs-Stratton-694000-Vacuum-Hose-Replacement-For-Models-691040-And-281730/dp/B002WNT1Z8?tag=dcaft-20,https://www.ebay.com/itm/225708706231
"MoKo 120mm Dust Filter for Computer Cooler Fan, [4 Pack] Magnetic Frame PC Fan Dust Mesh PC Cooler Filter PVC Dustproof Cover Computer Fan Grills - Black",1,6.52,8.93,1.07,https://www.amazon.com/dp/B07LG1XLPN?tag=dcaft-20,https://www.ebay.com/itm/375174714366
(50 Pack) Aolamegs .223/5.56 Wool Star Chamber Cleaning Pads or Attachment with Brass Connector,1,8.54,11.5,1.24,https://www.amazon.com/dp/B08JPRNH44?tag=dcaft-20,https://www.ebay.com/itm/285759878735
"Viteyes AREDS 2 Classic Macular Health Formula Softgels, Eye Health Vitamin for Vision Protection, Lower Zinc, Eye Vitamins, Macular Vitamins, Beta-Carotene Free, 60 Softgels",1,14.99,21.99,3.7,https://www.amazon.com/Viteyes-Areds-2-Classic-Macular-Health-Formula-Softgels-Eye-Health-Vitamin-For/dp/B07FH5KNK5?tag=dcaft-20,https://www.ebay.com/itm/226069677369
"Veterinary Formula Clinical Care Antiparasitic & Antiseborrheic Medicated Dog Shampoo, 16 oz – Paraben, Dye, Soap Free – Hydrating and Antifungal Shampoo for Dogs, White",1,8.96,12.94,2.04,https://www.amazon.com/Veterinary-Formula-Clinical-Care-Antiparasitic-Antiseborrheic-Medicated-Dog-Sh/dp/B0037Z6VK8?tag=dcaft-20,https://www.ebay.com/itm/395315244220
"4 Pack Wax Warmer Bulbs,20 Watt Bulbs for Middle Size Scentsy Warmers,G30 Globe E12 Incandescent Candelabra Base Clear Light Bulbs for Candle Wax Warmer",1,7.94,10.75,1.2,https://www.amazon.com/4-Pack-Wax-Warmer-Bulbs20-Watt-Bulbs-For-Middle-Size-Scentsy-Warmersg30-Globe/dp/B07SYWMXTQ?tag=dcaft-20,https://www.ebay.com/itm/156080216147
"Plano 100-Count Handgun Ammo Box, Dark Gray, Lockable Ammunition Storage, Small Plastic Ammo Box with Dependable Closures and Deep Individual Slots for 9mm & .380",1,7.37,10.05,1.17,https://www.amazon.com/Plano-100-Count-Handgun-Ammo-Box-Dark-Gray-Lockable-Ammunition-Storage-Small/dp/B0042WJ9EK?tag=dcaft-20,https://www.ebay.com/itm/155843827627
"[Apple MFi Certified] iPhone to 3.5mm Car AUX Stereo Audio Cable (3FT/1M), Lightning to 3.5mm Nylon AUX Adapter Compatible with iPhone 14/13 Pro/12/11/XS/XR/X 8 7/iPad to Home Stereo/Speaker/Headphone",1,6.44,9.75,1.85,https://www.amazon.com/Apple-Mfi-Certified-Iphone-To-35Mm-Car-Aux-Stereo-Audio-Cable-3Ft1M-Light/dp/B08N12ZTYD?tag=dcaft-20,https://www.ebay.com/itm/225984980625
"KAL 99 Mg Potassium Chloride, 100 Tabs",1,6.83,9.58,1.31,https://www.amazon.com/Kal-99-Mg-Potassium-Chloride-100-Tabs/dp/B00020HWUY?tag=dcaft-20,https://www.ebay.com/itm/296273695395
"Cane Tip 3/4, Black",1,4.69,6.94,1.21,https://www.amazon.com/Carex-Cane-Tip-34-Black/dp/B0C1GKP66Y?tag=dcaft-20,https://www.ebay.com/itm/134961065735
"SweeTARTS Original Theater Box Candy, 5 Ounce Boxes (Pack of 10)",1,13.27,16.99,1.17,https://www.amazon.com/Sweetarts-Original-Theater-Box-5-Ounce-Pack-Of-10/dp/B01N9RB2O9?tag=dcaft-20,https://www.ebay.com/itm/226034468947
"Meguiar's G2016 Convertible Top Cleaner, 16 Ounces",1,8.05,11.04,1.33,https://www.amazon.com/Meguiars-G2016-Convertible-Top-Cleaner-16-Ounces/dp/B004HCS4NW?tag=dcaft-20,https://www.ebay.com/itm/375298085309
"Soft Stretch Full Size Fitted Sheet Only - Jersey Knit, 4-Way Stretchy Snug Fit, Wrinkle Free & Stay in Place, No More Slipping Off for Mattress, Soft & Comfortable - White, Full",1,17.89,23.16,1.8,https://www.amazon.com/Soft-Stretch-Full-Size-Fitted-Sheet-Only-Jersey-Knit-4-Way-Stretchy-Snug-Fit/dp/B083HBY8TB?tag=dcaft-20,https://www.ebay.com/itm/296041155398
"iDesign 22300 Plastic Plastic Suction Squeegee with Storage Hook Shower, Window, and Mirror Accessory for Master, Guest, Kids' Bathroom Cleaning, 12"" x 10"", Clear, Large",1,5.29,7.49,1.08,https://www.amazon.com/Idesign-22300-Plastic-Plastic-Suction-Squeegee-With-Storage-Hook-Shower-Window/dp/B000KKIM96?tag=dcaft-20,https://www.ebay.com/itm/226081844196
"Sanpaint 2 Pack Garden Hose Elbow Connector 90 Degree Brass Hose Elbow, 3/4"" Heavy Duty Hose Adapter with 4 O-rings Brass Garden Hose Elbow Solid Brass Adapter",1,9.71,13.99,2.18,https://www.amazon.com/dp/B0BXLZVGDT?tag=dcaft-20,https://www.ebay.com/itm/355339691820
"PECULA Eye Chart, Snellen Eye Chart, Wall Chart, Snellen Charts for Eye Exams 10 feet 9 X 14 in.",1,6.47,8.93,1.12,https://www.amazon.com/Chart-Snellen-Wall-Charts-Exams/dp/B0861VK18Q?tag=dcaft-20,https://www.ebay.com/itm/296292774930
"Konideke BF35 Replacement BL Bulb, 7.5 inch Length, Compatible BK-15D, Stinger FP15, TZ15,BB-15WHT,15W U Shape BF35C",1,10.64,14.22,1.45,https://www.amazon.com/dp/B08T9SHBBB?tag=dcaft-20,https://www.ebay.com/itm/285487928233
"Vicks Sinex Saline Nasal Spray, Drug Free Ultra Fine Mist, Clear Everyday Sinus Congestion Fast, Clear Mucus from a Cold or Allergy, Daily Use 5.0 fl oz",1,9.96,14.95,2.75,https://www.amazon.com/Vicks-Sinex-Saline-Nasal-Spray-Drug-Free-Ultra-Fine-Mist-Clear-Everyday-Sinus/dp/B08T1SVYQH?tag=dcaft-20,https://www.ebay.com/itm/145670386851
"Century Drill & Tool 95302 Machine Screw Tap & Drill, 4-40NC",1,7,10.47,1.9,https://www.amazon.com/Century-Drill-Tool-95302-Machine-Screw-Tap-Drill-4-40Nc/dp/B00UY3XEJW?tag=dcaft-20,https://www.ebay.com/itm/404837341120
"NatureBell L Methylfolate 15mg, 240 Veggie Capsules | 5-MTHF with Methyl B12 1,000mcg | High Potency Dual Action for Energy & Cognitive Support, Active Folic Acid – Methyl Folate Supplement",1,26.88,32.89,1.08,https://www.amazon.com/dp/B0CHX3CST7?tag=dcaft-20,https://www.ebay.com/itm/134998346669
"McCormick Culinary Celery Salt, 30 oz - One 30 Ounce Container of Celery Salt Seasoning for Creating Soups, Stews, Marinades, Sauces and More",1,10.57,16.03,3.06,https://www.amazon.com/dp/B008OGC7JO?tag=dcaft-20,https://www.ebay.com/itm/176310287789
"TUCKS Medicated Cooling Pads, 100 Count – Pads with Witch Hazel, Cleanses Sensitive Areas, Protects from Irritation, Hemorrhoid Treatment, Medicated Pads Used By Hospitals",1,8.24,11.58,1.6,https://www.amazon.com/dp/B06ZYLFV8L?tag=dcaft-20,https://www.ebay.com/itm/225980679320
Circuit Scribe Conductive Ink Pen: Draw Circuits Instantly,1,8.52,11.99,1.67,https://www.amazon.com/Circuit-Scribe-Conductive-Ink-Pen-Draw-Circuits-Instantly/dp/B00OZATJ3A?tag=dcaft-20,https://www.ebay.com/itm/225943574239
Summer Rental,1,5.29,7.63,1.2,https://www.amazon.com/Summer-Rental-John-Candy/dp/B074J84VP5?tag=dcaft-20,https://www.ebay.com/itm/295939444330
Attwood Boat Trailer Rubber Bow 3x3 Y-Stop,1,4.27,6.34,1.12,https://www.amazon.com/Attwood-11200-1-Boat-Trailer-Rubber-Bow-Stop-V-Block-Black-2-Inch-By-2-Inch/dp/B002X672YQ?tag=dcaft-20,https://www.ebay.com/itm/296200049131
"1.5 Inch Thank You Stickers Roll, 500 Pcs Rose Gold Thank You Stickers Lables for Baking Packaging,Envelope Seals, Small Business,White Stickers Tags for Wedding,Birthday,Party Gift Wrap Bag",1,5.96,8.69,1.43,https://www.amazon.com/15-Inch-Thank-You-Stickers-Roll-500-Pcs-Rose-Gold-Thank-You-Stickers-Lables-Fo/dp/B08TT1TRBX?tag=dcaft-20,https://www.ebay.com/itm/404502101266
"AT-A-GLANCE 2024 Desk Calendar, Desk Pad, 21-3/4"" x 17"", Large, Ruled Blocks, Monthly (SK240024)",1,12.5,16.85,1.82,https://www.amazon.com/At-A-Glance-2024-Desk-Calendar-Desk-Pad-21-34-X-17-Large-Ruled-Blocks-Mo/dp/B0BZQ89VXJ?tag=dcaft-20,https://www.ebay.com/itm/335325990442
GODESON 88702 Smart Color Coded Tire Tread Depth Gauge,1,4.51,6.56,1.07,https://www.amazon.com/Godeson-88702-Smart-Color-Coded-Tire-Tread-Depth-Gauge/dp/B01F5N55B0?tag=dcaft-20,https://www.ebay.com/itm/156076534948
"Solar Lights Outdoor Waterproof LED Rock Lights Brick Lights Pavers Lights Landscaping Lights for Garden, Patio, Pathway, Yard Decor 4x4 Size (White 4Pack)",1,31.91,44.06,5.54,https://www.amazon.com/dp/B09FJDBRCH?tag=dcaft-20,https://www.ebay.com/itm/225902671292
New Replace Remote Control XRS321-C fit for VIZIO Sound Bar SB3820-C6 SB3821-C6 SB2920-C6 SS2521-C6 SS2520-C6 SB3821-D6 SB3820x-C6 (Black),1,7.37,11.35,2.28,https://www.amazon.com/New-Replace-Remote-Control-Xrs321-C-Fit-For-Vizio-Sound-Bar-Sb3820-C6-Sb3821-C6/dp/B01EFJWMWU?tag=dcaft-20,https://www.ebay.com/itm/285739444273
50 SToK Caffeinated Cold Brew Coffee Shots,1,14.83,20.51,2.6,https://www.amazon.com/SToK-Caffeinated-Cold-Coffee-Shots/dp/B0788D9S6B?tag=dcaft-20,https://www.ebay.com/itm/225919641616
To Wong Foo Thanks for Everything Julie Newmar,1,5.36,7.63,1.13,https://www.amazon.com/To-Wong-Foo-Thanks-For-Everything-Julie-Newmar/dp/B0000714BP?tag=dcaft-20,https://www.ebay.com/itm/315238443508
Dry-Brik® II Desiccant Blocks - 3 Blocks (1 Pack of 3 Blocks)| Replacement Moisture Absorbing Block for the Global II and Zephyr by Dry & Store | Hearing Device Dehumidifiers,1,13.86,17.76,1.24,https://www.amazon.com/dp/B01DTE2IQ2?tag=dcaft-20,https://www.ebay.com/itm/355357879032
Kraft Easy Mac Original Macaroni & Cheese Microwavable Dinner (18 ct Packets)(Packaging May Vary),1,8.87,12.69,1.92,https://www.amazon.com/dp/B005ECO3H0?tag=dcaft-20,https://www.ebay.com/itm/176263832357
"Quilted Napkins, 1-Ply, 12 1/10 x 12, White, 200/Pack",2,7.4,11.06,2,https://www.amazon.com/Bounty-Paper-Napkins-White-Packaging/dp/B00R1CSN5E?tag=dcaft-20,https://www.ebay.com/itm/404533528842
"X-PROTECTOR Non Slip Furniture Pads – 24 Premium Furniture Grippers 1 1/2""! Best SelfAdhesive Rubber Feet Furniture Feet – Ideal Non Skid Furniture Pad Floor Protectors – Keep Furniture in Place!",1,10.59,13.9,1.23,https://www.amazon.com/X-Protector-Non-Slip-Furniture-Pads-24-Premium-Furniture-Grippers-1-12-Best/dp/B0777RV9G9?tag=dcaft-20,https://www.ebay.com/itm/355509243802
"Veggie Vegetable Steamer Basket, Folding Steaming Basket, Metal Stainless Steel Steamer Basket Insert, Collapsible Steamer Baskets for Cooking Food, Expandable Fit Various Size Pot(5.3"" to 8.6"") YLYL",1,6.35,8.69,1.04,https://www.amazon.com/Vegetable-Stainless-Collapsible-Expandable-YLYL/dp/B0BZZ7F6MG?tag=dcaft-20,https://www.ebay.com/itm/395287120156
"Imwell Flag Pole Holder, Wall Mount House & Estate Flag Pole Bracket Heavy Duty Stainless Aluminum Flag Pole Mounting Bracket 2 Positions for 1“ Flag Pole (Silver)",1,7.41,11.4,2.28,https://www.amazon.com/Bracket-Stainless-Aluminum-Mounting-Positions/dp/B0C4XZ9QXB?tag=dcaft-20,https://www.ebay.com/itm/285782824230
"Handyman Springs SP 9640 Wood Screen Door Closer Extension Spring, Spring Steel Construction, Nickel-Plated Finish, 0.050 GA x 5/16 In. x 16-3/8 In., Closed Double Loop (Single Pack)",3,3.27,9.3,4.65,https://www.amazon.com/Prime-Line-Sp-9640-Wood-Screen-Door-Spring-516-Inch-Zinc/dp/B008RG8YXY?tag=dcaft-20,https://www.ebay.com/itm/315061400702
"Solatec Plug-in Led Night Light with Auto Dusk to Dawn Sensor,Adjustable Brightness and Color, Warm White,Cool White Lights for Bathroom,Hallway,Bedroom, Kids Room, Kitchen, Stairway, 6 Pack",1,10.99,15.93,2.55,https://www.amazon.com/dp/B08GL6F9V4?tag=dcaft-20,https://www.ebay.com/itm/334863759372
"Hammermill Printer Paper, 20 lb Copy Plus, 8.5 x 11 - 1 Ream (500 Sheets) - 92 Bright, Made in the USA, 105007R",1,13.77,18.58,2.02,https://www.amazon.com/dp/B005NL739M?tag=dcaft-20,https://www.ebay.com/itm/315183473501
FAA PART 107 STUDY GUIDE 2022-2023: ESSENTIAL GUIDE WITH QUESTIONS AND ANSWERS TO ACE YOUR COMMERCIAL DRONE PILOT TEST AT FIRST SITTING.,1,10,13.82,1.75,https://www.amazon.com/dp/B09SBYC4VQ?tag=dcaft-20,https://www.ebay.com/itm/305150212628
"Lubriderm Advanced Therapy Fragrance Free Moisturizing Hand & Body Lotion + Pro-Ceramide with Vitamins E & Pro-Vitamin B5, Intense Hydration for Itchy, Extra Dry Skin, Non-Greasy, 32 fl. oz",2,28.82,37.4,2.98,https://www.amazon.com/dp/B08G9K79FC?tag=dcaft-20,https://www.ebay.com/itm/355308925887
"Walfos Mini Whisks Stainless Steel, Small Whisk 2 Pieces, 5in and 7in Tiny Whisk for Whisking, Beating, Blending Ingredients, Mixing Sauces",1,4.02,6.02,1.1,https://www.amazon.com/dp/B09NCVHLSK?tag=dcaft-20,https://www.ebay.com/itm/404535107092
RLSOCO Hard Case for Crucial X6/X9/X9 Pro/X10 Pro Portable SSD 1TB/2TB/4TB/500GB External Solid State Drive,2,27.36,35.98,3.22,https://www.amazon.com/Rlsoco-Hard-Case-For-Crucial-X6X9X9-Prox10-Pro-Portable-Ssd-1Tb2Tb4Tb500Gb/dp/B099Z1R8HT?tag=dcaft-20,https://www.ebay.com/itm/395110697825
"Wagner's 62011 Eastern Regional Blend Wild Bird Food, 8-Pound Bag",1,11.98,17.26,2.69,https://www.amazon.com/Wagners-62011-Eastern-Regional-Blend-Wild-Bird-Food-8-Pound-Bag/dp/B004477AKI?tag=dcaft-20,https://www.ebay.com/itm/364284048470
Cino Cleano Espresso Machine Cleaning Tablets (8 Count (Pack of 1)),2,15.92,21.62,2.46,https://www.amazon.com/Cino-Cleano-Espresso-Machine-Cleaning-Tablets-8-Count-Pack-Of-1/dp/B07D58X7BC?tag=dcaft-20,https://www.ebay.com/itm/285760028039
"2Pcs Automatic Toilet Cleaner - Krazy klean Toilet Cleaner, Easy to Use Leaving Your Toilet Looking Fresh",1,18.18,23.75,2.01,https://www.amazon.com/2Pcs-Automatic-Toilet-Cleaner-Krazy-Klean-Toilet-Cleaner-Easy-To-Use-Leaving/dp/B0CHVTV95M?tag=dcaft-20,https://www.ebay.com/itm/404745373293
Beetles Nail Blooming Gel 15ml Clear Uv Led Blossom Gel Polish for Spreading Effect Marble Natural Stone Watercolor Floral Print Soak off Nail Gel Diy Nail Art Design Manicure Gift for Women,1,10.59,14.99,2.15,https://www.amazon.com/Beetles-French-White-Glitter-Gel-Nail-Polish-Starter-Kit-With-U-V-Led-Light-48W/dp/B09DKNYMD2?tag=dcaft-20,https://www.ebay.com/itm/305429987137
Renfield - Dracula Sucks Edition Blu-ray + DVD + Digital,1,9.99,13.47,1.46,https://www.amazon.com/Renfield-Blu-ray-Digital-Nicolas-Cage/dp/B0BZXVQCVC?tag=dcaft-20,https://www.ebay.com/itm/134840551182
The Devil I Know,1,11.39,14.91,1.28,https://www.amazon.com/Devil-I-Know-Ashley-McBryde/dp/B0C6YDDMLJ?tag=dcaft-20,https://www.ebay.com/itm/296118367145
"Hooga Grounding Tester, Continuity Tester for Grounding Mats, Sheets, Pads, Blankets, Pillow Cases. Universal 15 Foot Grounding Cord. Use to Test Effectiveness of Earth Connected Products.",1,18.99,25.69,2.85,https://www.amazon.com/Hooga-Grounding-Tester-Continuity-Tester-For-Grounding-Mats-Sheets-Pads-Blan/dp/B096WG32VB?tag=dcaft-20,https://www.ebay.com/itm/315193761898
"Flambeau Outdoors 4007 Tuff Tainer, Fishing Tackle Tray Box, Includes [12] Zerust Dividers, 24 Compartments",1,5.21,7.49,1.16,https://www.amazon.com/dp/B000LF3E8O?tag=dcaft-20,https://www.ebay.com/itm/355611668531
KSG / KS7 Recoil Pad & Grip Storage Plug for Kel-Tec KSG / KS7,2,38.9,50.1,3.68,https://www.amazon.com/Bomeek-Ksg-Ks7-Recoil-Pad-Grip-Storage-Plug-For-Kel-Tec-Ksg-Ks7/dp/B0C8JDQ9D3?tag=dcaft-20,https://www.ebay.com/itm/315177494302
400 Count 6 Inch Long Cotton Swabs with Wooden Handles Cotton Tipped Applicator for Cleaning,1,7.24,9.99,1.25,https://www.amazon.com/400-Count-6-Inch-Long-Cotton-Swabs-With-Wooden-Handles-Cotton-Tipped-Applicator/dp/B06X9WDGV2?tag=dcaft-20,https://www.ebay.com/itm/305418927748
Spike Seasoning Gaylord Hauser 3 oz Salt,2,7.58,16.5,6.44,https://www.amazon.com/Spike-Seasoning-Gaylord-Hauser-Salt/dp/B001O8KIWC?tag=dcaft-20,https://www.ebay.com/itm/364818351985
"SpaChoice 472-3-3041 Spa Shock for Hot Tub, 2-Pounds",1,21.04,26.71,1.66,https://www.amazon.com/dp/B005DGD93Q?tag=dcaft-20,https://www.ebay.com/itm/355420025891
"Eye Patches for Adults and Kids,Lazy Eye Patch for Left or Right Eye,Soft and Adjustable,One Eye Cover for Pirate or Cosplay (Black)",1,5.29,8.1,1.6,https://www.amazon.com/Rikeyo-Eye-Patches-For-Adults-And-Kidslazy-Eye-Patch-For-Left-Or-Right-Eyesoft/dp/B09FTL8MFZ?tag=dcaft-20,https://www.ebay.com/itm/314980615725
The Lost Tools of Learning: Symposium on Education,1,6.39,8.75,1.05,https://www.amazon.com/Lost-Tools-Learning-Symposium-Education/dp/1520144776?tag=dcaft-20,https://www.ebay.com/itm/315098462757
"8 Pack Oui Yogurt Jar Lids Reusable Bamboo Mandala Pattern Lids with Silicone Sealing Rings and Yogurt Bottle Label,Suitable for Oui Yogurt Jars, Coffee Bean Jars, Spice Jars",1,9.99,15.28,3,https://www.amazon.com/dp/B0CDC5HP64?tag=dcaft-20,https://www.ebay.com/itm/176321018095
If I Know Me,1,10.93,14.09,1.05,https://www.amazon.com/If-Know-Me-Morgan-Wallen/dp/B07S28TDSG?tag=dcaft-20,https://www.ebay.com/itm/296118367116
"10 Pack E14 to E12 Adapter Converter, European to Candelabra Reducer, Pure Copper Light Adapter Socket Bulb Adapter, Golden Lamp Adapter",1,6.99,9.49,1.08,https://www.amazon.com/dp/B098QPTQM5?tag=dcaft-20,https://www.ebay.com/itm/134974215928
G7 Adhesive Patches Waterproof 45Pack Dexcom Overpatch for G7 Clear Latex-Free Overlay Patch Strong Adhesion Long Lasting 10+ Days Precut for Easy Use by One Hand Breathable Patch Skin Friendly,1,9.11,14,2.79,https://www.amazon.com/dp/B0BZH1WQ63?tag=dcaft-20,https://www.ebay.com/itm/355515469457
Primos HuntingPrimos,1,9.48,16.72,4.73,https://www.amazon.com/Primos-Hunting-Power-Owl-Turkey-Locator-Call-Black/dp/B0001WDDYM?tag=dcaft-20,https://www.ebay.com/itm/335317604071
"resplabs CPAP Mask Cleaning Wipes - Unscented, Alcohol-Free Cleaner for All Masks, Cushions, Supplies - 20 Individually Wrapped Wipe Pack",1,10.59,39.69,23.15,https://www.amazon.com/dp/B01I4758FM?tag=dcaft-20,https://www.ebay.com/itm/404807795029
"Kleenex Expressions Ultra Soft Facial Tissues, 12 Cube Boxes, 45 Tissues per Box, 3-Ply (540 Total Tissues), Packaging May Vary",1,18.18,23.16,1.51,https://www.amazon.com/Kleenex-Expressions-Facial-Tissues-Tissue/dp/B09N9WLCNM?tag=dcaft-20,https://www.ebay.com/itm/296210219661
Charcocaps Anti-Gas Dietary Supplement Formula 36 Capsules,1,9.99,13.64,1.6,https://www.amazon.com/Charcocaps-Anti-Gas-Dietary-Supplement-Formula-36-Capsules/dp/B00LU3AL4Q?tag=dcaft-20,https://www.ebay.com/itm/296257113944
Cameo Aluminum & Stainless Steel Cleaner - 10 oz - 2 pk,1,10.06,13.99,1.83,https://www.amazon.com/Cameo-Aluminum-Stainless-Steel-Cleaner-10-Oz-2-Pk/dp/B00J5HJ2KI?tag=dcaft-20,https://www.ebay.com/itm/296113944405
Dry-Brik® II Desiccant Blocks - 3 Blocks (1 Pack of 3 Blocks)| Replacement Moisture Absorbing Block for the Global II and Zephyr by Dry & Store | Hearing Device Dehumidifiers,2,27.78,35.52,2.42,https://www.amazon.com/dp/B01DTE2IQ2?tag=dcaft-20,https://www.ebay.com/itm/355357879032
"Bugles Crispy Corn Snacks, Original Flavor, Snack Bag, 8.75 oz",1,6.24,9.25,1.62,https://www.amazon.com/Bugles-Original-Flavor-Crispy-Snacks/dp/B073WF9DKM?tag=dcaft-20,https://www.ebay.com/itm/296119513806
